"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4945","RT @KirkDBorne: .@Databricks &amp; @TheDataInc present Apache #Spark Programming for #DataScience: https://t.co/r0l71aGNLO #abdsc #BigData via…",FALSE,0,NA,2017-06-17 03:05:26,FALSE,NA,"875912241887031296",NA,"<a href=""http://www.itknowingness.com"" rel=""nofollow"">ttools it knowingness</a>","itknowingness",11,TRUE,FALSE,NA,NA
"4946",".@Databricks &amp; @TheDataInc present Apache #Spark Programming for #DataScience: https://t.co/r0l71aGNLO #abdsc #BigData via @DataScienceCtrl",FALSE,5,NA,2017-06-17 03:05:26,FALSE,NA,"875912240033128448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KirkDBorne",11,FALSE,FALSE,NA,NA
"4947","2017: The year data science will live up to its potential - TechRepublic https://t.co/NcMGm7Qcoy #datascience… https://t.co/s2KClOY1Fs",FALSE,6,NA,2017-06-17 03:05:20,TRUE,NA,"875912215668326400",NA,"<a href=""http://www.activevoice.us"" rel=""nofollow"">active-voice</a>","MathFlashcards",3,FALSE,FALSE,NA,NA
"4948","RT @KirkDBorne: A Language for #VisualAnalytics: https://t.co/EBHTPOTvRd #abdsc #BigData #DataScience #DataStorytelling by @tableau via @Da…",FALSE,0,NA,2017-06-17 03:05:18,FALSE,NA,"875912205983555584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chidambara09",8,TRUE,FALSE,NA,NA
"4949","RT @Ronald_vanLoon: ANALYTICS VS DATA SCIENCE | #DataScience #Analytics #RT https://t.co/YGt8WPrMRF https://t.co/iEzcZsereE",FALSE,0,NA,2017-06-17 03:05:06,FALSE,NA,"875912158814642176",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","DaveRubal",21,TRUE,FALSE,NA,NA
"4950","RT @KirkDBorne: .@thedatainc Data Incubator presents #DataScience Foundations: https://t.co/mxwrejbYsN #abdsc #BigData #PredictiveAnalytics…",FALSE,0,NA,2017-06-17 03:05:06,FALSE,NA,"875912157921255424",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","DaveRubal",6,TRUE,FALSE,NA,NA
"4951","RT @DeborahTannon: #DataScience —100 Free Tutorials for learning R : https://t.co/zAzpzr2Tc2",FALSE,0,NA,2017-06-17 03:04:49,FALSE,NA,"875912085095534596",NA,"<a href=""http://sendible.com"" rel=""nofollow"">Sendible App</a>","ITCrowdsource",1,TRUE,FALSE,NA,NA
"4952","RT @Ronald_vanLoon: ANALYTICS VS DATA SCIENCE | #DataScience #Analytics #RT https://t.co/YGt8WPrMRF https://t.co/iEzcZsereE",FALSE,0,NA,2017-06-17 03:04:47,FALSE,NA,"875912075624808448",NA,"<a href=""http://sendible.com"" rel=""nofollow"">Sendible App</a>","ITCrowdsource",21,TRUE,FALSE,NA,NA
"4953","RT @MDFBasha: RT KirkDBorne: A Complete Tutorial on Data Exploration: https://t.co/ywCOVEcbz7 #abdsc #BigData #DataScience #Dat… https://t.…",FALSE,0,NA,2017-06-17 03:04:41,FALSE,NA,"875912053931692034",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chidambara09",2,TRUE,FALSE,NA,NA
"4954","Learn Python in 3 days : Step by Step Guide.  https://t.co/87OrJZPyHt. #DataScience #analytics #MachineLearning #Statistics",FALSE,0,NA,2017-06-17 03:04:32,FALSE,NA,"875912013687508992",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","RetweetedRajeev",0,FALSE,FALSE,NA,NA
"4955","#DataScience —100 Free Tutorials for learning R : https://t.co/zAzpzr2Tc2",FALSE,0,NA,2017-06-17 03:04:16,FALSE,NA,"875911945358102528",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","DeborahTannon",1,FALSE,FALSE,NA,NA
"4956","RT @Ronald_vanLoon: ANALYTICS VS DATA SCIENCE | #DataScience #Analytics #RT https://t.co/YGt8WPrMRF https://t.co/iEzcZsereE",FALSE,0,NA,2017-06-17 03:04:11,FALSE,NA,"875911924340359172",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ayman_aaa",21,TRUE,FALSE,NA,NA
"4957","2017: The year data science will live up to its potential - TechRepublic https://t.co/VF8fFtKZJh #datascience… https://t.co/rXEMnIY8hF",FALSE,0,NA,2017-06-17 03:04:04,TRUE,NA,"875911896532123648",NA,"<a href=""http://www.activevoice.us"" rel=""nofollow"">ActiveVoiceSW</a>","ActivevoiceSw",0,FALSE,FALSE,NA,NA
"4958","RT @AnalyticsVidhya: 13 Tips to start performing at your best in #DataScience/ #Analytics job. https://t.co/purrwHPqJF https://t.co/7Mc1Gw6…",FALSE,0,NA,2017-06-17 03:03:17,FALSE,NA,"875911698120450049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rk501",3,TRUE,FALSE,NA,NA
"4959","RT @Ronald_vanLoon: ANALYTICS VS DATA SCIENCE | #DataScience #Analytics #RT https://t.co/YGt8WPrMRF https://t.co/iEzcZsereE",FALSE,0,NA,2017-06-17 03:02:51,FALSE,NA,"875911591581155328",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",21,TRUE,FALSE,NA,NA
"4960",".@thedatainc Data Incubator presents #DataScience Foundations: https://t.co/mxwrejbYsN #abdsc #BigData… https://t.co/838K833ak3",FALSE,3,NA,2017-06-17 03:02:49,TRUE,NA,"875911582513057793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KirkDBorne",6,FALSE,FALSE,NA,NA
"4961","ANALYTICS VS DATA SCIENCE | #DataScience #Analytics #RT https://t.co/YGt8WPrMRF https://t.co/iEzcZsereE",FALSE,16,NA,2017-06-17 03:02:28,FALSE,NA,"875911493233016836",NA,"<a href=""http://sendible.com"" rel=""nofollow"">Sendible App</a>","Ronald_vanLoon",21,FALSE,FALSE,NA,NA
"4962","RT @Ronald_vanLoon: Bay Area Women in Machine Learning &amp; Data Science | #DataScience #MachineLearning #RT https://t.co/GwFTU8wUsK https://t…",FALSE,0,NA,2017-06-17 03:02:06,FALSE,NA,"875911403135270914",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beskotw",12,TRUE,FALSE,NA,NA
"4963","RT @rikwalters: Levels of #BigData Maturity #IoT #Mpgvip #analytics #defstar5 #DataScience #makeyourownlane #Entrepreneur #DAaaS https://t.…",FALSE,0,NA,2017-06-17 03:01:59,FALSE,NA,"875911372143550465",NA,"<a href=""https://twitter.com"" rel=""nofollow"">new api jaycapone</a>","JayCaponemusic",45,TRUE,FALSE,NA,NA
"4964","Evaluating values in #SQLSERVER with COALESCE vs CASE vs ISNULL #sql #devops #data #bigdata  #webops #datascience https://t.co/vLZbt5rShx",FALSE,0,NA,2017-06-17 03:01:46,FALSE,NA,"875911318850678784",NA,"<a href=""https://panel.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","SavranWeb",0,FALSE,FALSE,NA,NA
"4965","RT @jblefevre60: Teaching the #DataScience Process 
https://t.co/SmjGJ727gc
#AI #machinelearning #ML #fintech #data #bigdata #martech #fins…",FALSE,0,NA,2017-06-17 03:01:44,FALSE,NA,"875911308687921152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jblefevre60",94,TRUE,FALSE,NA,NA
"4966","RT @rbukralia: Advanced Machine Learning with Basic Excel. https://t.co/5cJ3ZV8RiR #DataScience #Analytics #MachineLearning",FALSE,0,NA,2017-06-17 03:01:23,FALSE,NA,"875911219454119941",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","clickmediauk",1,TRUE,FALSE,NA,NA
"4967","RT @rikwalters: Levels of #BigData Maturity #IoT #Mpgvip #analytics #defstar5 #DataScience #makeyourownlane #Entrepreneur #DAaaS https://t.…",FALSE,0,NA,2017-06-17 03:01:09,FALSE,NA,"875911164772929537",NA,"<a href=""https://twitter.com"" rel=""nofollow"">kick5000</a>","kick5000",45,TRUE,FALSE,NA,NA
